title,location,department,job_id,url,scraped_at
"Sr. Delivery Consultant - DevOps, WWPS ProServe","Jessup, MD, USA",,3044076,https://www.amazon.jobs/en/jobs/3044076/sr-delivery-consultant-devops-wwps-proserve,2025-12-10 11:39:25
"Sr. Technical Program Manager, ASIC","Austin, TX, USA",,3133342,https://www.amazon.jobs/en/jobs/3133342/sr-technical-program-manager-asic,2025-12-10 11:39:25
"Senior Technical Program Manager, Prime Video Experience Team","Seattle, WA, USA",,3133294,https://www.amazon.jobs/en/jobs/3133294/senior-technical-program-manager-prime-video-experience-team,2025-12-10 11:39:25
"Front End Engineer, Applied AI Solutions","Seattle, WA, USA",,3128535,https://www.amazon.jobs/en/jobs/3128535/front-end-engineer-applied-ai-solutions,2025-12-10 11:39:31
"Senior Applied Scientist, Last Mile Delivery","Bellevue, WA, USA",,3133112,https://www.amazon.jobs/en/jobs/3133112/senior-applied-scientist-last-mile-delivery,2025-12-10 11:39:31
"Sr. Security Engineer, eero, eero Security","San Francisco, CA, USA",,3114845,https://www.amazon.jobs/en/jobs/3114845/sr-security-engineer-eero-eero-security,2025-12-10 11:39:31
"Software Developer Engineer - iOS, Ring","Austin, TX, USA",,3011028,https://www.amazon.jobs/en/jobs/3011028/software-developer-engineer-ios-ring,2025-12-10 11:39:31
"Principal Product Manager Tech, Prime Video Personalization & Discovery","San Francisco, CA, USA",,3123833,https://www.amazon.jobs/en/jobs/3123833/principal-product-manager-tech-prime-video-personalization-discovery,2025-12-10 11:39:31
"Senior Machine Learning Engineer, WebIR - ML Infrastructure","Boston, MA, USA",,3132689,https://www.amazon.jobs/en/jobs/3132689/senior-machine-learning-engineer-webir-ml-infrastructure,2025-12-10 11:39:31
"Principal Software Engineer, Traffic Engineering","Seattle, WA, USA",,2757199,https://www.amazon.jobs/en/jobs/2757199/principal-software-engineer-traffic-engineering,2025-12-10 11:39:31
"Security Engineer I, Threat Hunting, Security Incident Response Team (SIRT)","Arlington, VA, USA",,3132627,https://www.amazon.jobs/en/jobs/3132627/security-engineer-i-threat-hunting-security-incident-response-team-sirt,2025-12-10 11:39:32
"Senior Software Engineer - Embedded Networking, Amazon Leo","Sunnyvale, CA, USA",,3051430,https://www.amazon.jobs/en/jobs/3051430/senior-software-engineer-embedded-networking-amazon-leo,2025-12-10 11:39:32
"Sr. Systems Development Manager, AWS Managed Operations (MO)","Herndon, VA, USA",,3132584,https://www.amazon.jobs/en/jobs/3132584/sr-systems-development-manager-aws-managed-operations-mo,2025-12-10 11:39:37
"Principal Applied Scientist, Amazon Special Projects","Boston, MA, USA",,3132566,https://www.amazon.jobs/en/jobs/3132566/principal-applied-scientist-amazon-special-projects,2025-12-10 11:39:37
"Manager, Technical Infrastructure Program Management, BaND, Global Network Delivery","Seattle, WA, USA",,3091651,https://www.amazon.jobs/en/jobs/3091651/manager-technical-infrastructure-program-management-band-global-network-delivery,2025-12-10 11:39:37
"Systems Development Eng (AWS Generative AI & ML Servers), AWS Hardware Engineering Accelerators","Austin, TX, USA",,3129970,https://www.amazon.jobs/en/jobs/3129970/systems-development-eng-aws-generative-ai-ml-servers-aws-hardware-engineering-accelerators,2025-12-10 11:39:38
"Commissioning Project Engineer, AMER-Central ACx","New Carlisle, IN, USA",,3131866,https://www.amazon.jobs/en/jobs/3131866/commissioning-project-engineer-amer-central-acx,2025-12-10 11:39:38
"Lead Software Development Engineer, Consumer Domains","Newark, NJ, USA",,3132238,https://www.amazon.jobs/en/jobs/3132238/lead-software-development-engineer-consumer-domains,2025-12-10 11:39:38
"Lead Software Development Engineer, Consumer Domains","Newark, NJ, USA",,3132230,https://www.amazon.jobs/en/jobs/3132230/lead-software-development-engineer-consumer-domains,2025-12-10 11:39:38
Senior Technical Program Manager,"Culver City, CA, USA",,3132229,https://www.amazon.jobs/en/jobs/3132229/senior-technical-program-manager,2025-12-10 11:39:38
"Regional Industrial Hygienist, Global Health and Safety Sciences","Herndon, VA, USA",,3131567,https://www.amazon.jobs/en/jobs/3131567/regional-industrial-hygienist-global-health-and-safety-sciences,2025-12-10 11:39:43
"Applied Scientist, AGI Information","Seattle, WA, USA",,2961861,https://www.amazon.jobs/en/jobs/2961861/applied-scientist-agi-information,2025-12-10 11:39:43
"Sr. Systems Development Engineer, AWS Managed Operations (MO) AWSOM Team","Herndon, VA, USA",,3020817,https://www.amazon.jobs/en/jobs/3020817/sr-systems-development-engineer-aws-managed-operations-mo-awsom-team,2025-12-10 11:39:43
"Engagement Manager, WWPS ProServe","Arlington, VA, USA",,2965377,https://www.amazon.jobs/en/jobs/2965377/engagement-manager-wwps-proserve,2025-12-10 11:39:44
"System Development Engineer - Quantum Engineering, AWS CQC","San Francisco, CA, USA",,3132056,https://www.amazon.jobs/en/jobs/3132056/system-development-engineer-quantum-engineering-aws-cqc,2025-12-10 11:39:44
Sr. Machine Learning Engineer,"San Diego, CA, USA",,2668768,https://www.amazon.jobs/en/jobs/2668768/sr-machine-learning-engineer,2025-12-10 11:39:44
"Technical Program Manager, Core Engineering","San Francisco, CA, USA",,3013710,https://www.amazon.jobs/en/jobs/3013710/technical-program-manager-core-engineering,2025-12-10 11:39:44
"Flight Dynamics Operations Engineer , Amazon Leo","Redmond, WA, USA",,3051419,https://www.amazon.jobs/en/jobs/3051419/flight-dynamics-operations-engineer-amazon-leo,2025-12-10 11:39:44
Principal PMT,"Bellevue, WA, USA",,3131931,https://www.amazon.jobs/en/jobs/3131931/principal-pmt,2025-12-10 11:39:44
"Embedded SDE, Leo Payload Radio","Redmond, WA, USA",,3082454,https://www.amazon.jobs/en/jobs/3082454/embedded-sde-leo-payload-radio,2025-12-10 11:39:50
"Principal Integration Technical Program Manager, Corporate Development","Seattle, WA, USA",,3131879,https://www.amazon.jobs/en/jobs/3131879/principal-integration-technical-program-manager-corporate-development,2025-12-10 11:39:50
"Water Projects Manager, AWS Water Team","Seattle, WA, USA",,3131909,https://www.amazon.jobs/en/jobs/3131909/water-projects-manager-aws-water-team,2025-12-10 11:39:50
"Senior Software Developer Engineer, AWS Compliance & Security Assurance","Seattle, WA, USA",,3131887,https://www.amazon.jobs/en/jobs/3131887/senior-software-developer-engineer-aws-compliance-security-assurance,2025-12-10 11:39:50
"Sr. Applied Scientist, Amazon Industrial Robotics","N.reading, MA, USA",,3128751,https://www.amazon.jobs/en/jobs/3128751/sr-applied-scientist-amazon-industrial-robotics,2025-12-10 11:39:50
"Sr. Product Manager - Tech, Amazon Kids+, Echo Experience","Seattle, WA, USA",,3005368,https://www.amazon.jobs/en/jobs/3005368/sr-product-manager-tech-amazon-kids-echo-experience,2025-12-10 11:39:50
"System Dev Engineer - Power, Amazon Leo","Redmond, WA, USA",,3130213,https://www.amazon.jobs/en/jobs/3130213/system-dev-engineer-power-amazon-leo,2025-12-10 11:39:56
"Principal Technical Program Manager, Alexa Core Experience","Irvine, CA, USA",,3003135,https://www.amazon.jobs/en/jobs/3003135/principal-technical-program-manager-alexa-core-experience,2025-12-10 11:39:56
"Machine Learning Engineer, Search Relevance","Seattle, WA, USA",,3131710,https://www.amazon.jobs/en/jobs/3131710/machine-learning-engineer-search-relevance,2025-12-10 11:39:56
"Principal Product Manager-Tech, World Wide Grocery Store Tech","Austin, TX, USA",,3117495,https://www.amazon.jobs/en/jobs/3117495/principal-product-manager-tech-world-wide-grocery-store-tech,2025-12-10 11:39:56
"Software Development Engineer II, Security Automation","Austin, TX, USA",,3128798,https://www.amazon.jobs/en/jobs/3128798/software-development-engineer-ii-security-automation,2025-12-10 11:39:56
"Applied Scientist, Artificial General Intelligence","Bellevue, WA, USA",,3123457,https://www.amazon.jobs/en/jobs/3123457/applied-scientist-artificial-general-intelligence,2025-12-10 11:39:56
Software Engineer II,"Culver City, CA, USA",,3104734,https://www.amazon.jobs/en/jobs/3104734/software-engineer-ii,2025-12-10 11:39:56
"Security Engineering Manager, Kuiper Security","Arlington, VA, USA",,3124438,https://www.amazon.jobs/en/jobs/3124438/security-engineering-manager-kuiper-security,2025-12-10 11:39:57
"Technical Program Manager, Amazon Connect","Austin, TX, USA",,3131610,https://www.amazon.jobs/en/jobs/3131610/technical-program-manager-amazon-connect,2025-12-10 11:39:57
"MTS, Developer Experience","San Francisco, CA, USA",,3131558,https://www.amazon.jobs/en/jobs/3131558/mts-developer-experience,2025-12-10 11:40:02
