title,location,department,job_id,url,scraped_at
Software Engineer II,"United States, Washington, Redmond",,1970393556621955,https://apply.careers.microsoft.com/careers/job/1970393556621955,2025-12-10 12:36:34
Principal Software Engineering Manager,"United States, Washington, Redmond",,1970393556629458,https://apply.careers.microsoft.com/careers/job/1970393556629458,2025-12-10 12:36:45
Software Engineer II,"United States, Washington, Redmond",,1970393556626489,https://apply.careers.microsoft.com/careers/job/1970393556626489,2025-12-10 12:36:46
Senior Product Manager,"United States, Washington, Redmond",,1970393556620842,https://apply.careers.microsoft.com/careers/job/1970393556620842,2025-12-10 12:36:46
Principal Product Manager,"United States, Washington, Redmond",,1970393556621229,https://apply.careers.microsoft.com/careers/job/1970393556621229,2025-12-10 12:36:46
Senior Researcher - Generative AI - Microsoft Research AI Frontiers,"United States, Washington, Redmond",,1970393556629587,https://apply.careers.microsoft.com/careers/job/1970393556629587,2025-12-10 12:36:46
Customer Experience Program Manager,"United States, Washington, Redmond",,1970393556621341,https://apply.careers.microsoft.com/careers/job/1970393556621341,2025-12-10 12:36:46
Senior Software Engineer,"United States, Washington, Redmond",,1970393556628571,https://apply.careers.microsoft.com/careers/job/1970393556628571,2025-12-10 12:36:46
Senior Software Engineer,"United States, Washington, Redmond",,1970393556628573,https://apply.careers.microsoft.com/careers/job/1970393556628573,2025-12-10 12:36:46
Senior Software Engineer,"United States, Washington, Redmond",,1970393556630307,https://apply.careers.microsoft.com/careers/job/1970393556630307,2025-12-10 12:36:46
Senior Software Engineer,"United States, Washington, Redmond",,1970393556620124,https://apply.careers.microsoft.com/careers/job/1970393556620124,2025-12-10 12:36:46
Senior Software Engineer,"United States, Washington, Redmond",,1970393556620125,https://apply.careers.microsoft.com/careers/job/1970393556620125,2025-12-10 12:36:58
Software Engineer II,"United States, Washington, Redmond",,1970393556621919,https://apply.careers.microsoft.com/careers/job/1970393556621919,2025-12-10 12:36:58
Principal Researcher,"United States, Washington, Redmond",,1970393556620979,https://apply.careers.microsoft.com/careers/job/1970393556620979,2025-12-10 12:36:58
Senior Software Engineer,"United States, Washington, Redmond",,1970393556621361,https://apply.careers.microsoft.com/careers/job/1970393556621361,2025-12-10 12:36:58
Research Intern - Robot Learning,"United States, Washington, Redmond",,1970393556621524,https://apply.careers.microsoft.com/careers/job/1970393556621524,2025-12-10 12:36:58
Research Intern - RiSE group,"United States, Washington, Redmond",,1970393556621565,https://apply.careers.microsoft.com/careers/job/1970393556621565,2025-12-10 12:36:58
"Research Intern - Security Research Group, Microsoft Research Redmond","United States, Washington, Redmond",,1970393556621677,https://apply.careers.microsoft.com/careers/job/1970393556621677,2025-12-10 12:36:58
Research Intern - MSR AI Interaction and Learning,"United States, Washington, Redmond + 1 more",,1970393556621727,https://apply.careers.microsoft.com/careers/job/1970393556621727,2025-12-09 17:17:36
Research Intern - MSR Software-Hardware Co-design,"United States, Washington, Redmond",,1970393556621730,https://apply.careers.microsoft.com/careers/job/1970393556621730,2025-12-10 12:36:58
Research Intern - MSR Systems Research Group - Redmond,"United States, Washington, Redmond",,1970393556621732,https://apply.careers.microsoft.com/careers/job/1970393556621732,2025-12-10 12:36:58
Research Intern - Reliability of Cloud and AI Systems,"United States, Washington, Redmond",,1970393556621789,https://apply.careers.microsoft.com/careers/job/1970393556621789,2025-12-10 12:37:10
Research Intern - Systems for Reliable and Scalable AI Agents,"United States, Washington, Redmond",,1970393556621908,https://apply.careers.microsoft.com/careers/job/1970393556621908,2025-12-10 12:37:10
Principal Researcher - Data Systems - Microsoft Research,"United States, Washington, Redmond",,1970393556621964,https://apply.careers.microsoft.com/careers/job/1970393556621964,2025-12-10 12:37:10
Senior Researcher - Data Systems - Microsoft Research,"United States, Washington, Redmond",,1970393556621967,https://apply.careers.microsoft.com/careers/job/1970393556621967,2025-12-10 12:37:10
Research Intern - Networking Research Group,"United States, Washington, Redmond",,1970393556622023,https://apply.careers.microsoft.com/careers/job/1970393556622023,2025-12-10 12:37:10
Software Engineer II - Fullstack,"United States, Washington, Redmond",,1970393556619255,https://apply.careers.microsoft.com/careers/job/1970393556619255,2025-12-10 12:37:10
Research Intern - Foundational Models & Agents,"United States, Washington, Redmond",,1970393556621543,https://apply.careers.microsoft.com/careers/job/1970393556621543,2025-12-10 12:37:10
Research Intern - Computer Vision and Deep Learning,"United States, Washington, Redmond",,1970393556621607,https://apply.careers.microsoft.com/careers/job/1970393556621607,2025-12-10 12:37:10
"Research Intern - Fundamentals of AI: Security, Agents, Systems & Control","United States, Washington, Redmond",,1970393556621658,https://apply.careers.microsoft.com/careers/job/1970393556621658,2025-12-10 12:37:10
Research Intern - AI Agents,"United States, Washington, Redmond",,1970393556621776,https://apply.careers.microsoft.com/careers/job/1970393556621776,2025-12-10 12:37:10
Research Intern - Hardware/Software Codesign,"United States, Washington, Redmond",,1970393556621833,https://apply.careers.microsoft.com/careers/job/1970393556621833,2025-12-10 12:37:22
Research Intern - Applied Sciences Group (Audio/Vision/NLP/Multimodal),"United States, Washington, Redmond",,1970393556621887,https://apply.careers.microsoft.com/careers/job/1970393556621887,2025-12-10 12:37:22
Principal Applied Scientist - Microsoft 365 Copilot,"United States, Washington, Redmond",,1970393556620372,https://apply.careers.microsoft.com/careers/job/1970393556620372,2025-12-10 12:37:22
Senior Software Engineer,"United States, Washington, Redmond",,1970393556623371,https://apply.careers.microsoft.com/careers/job/1970393556623371,2025-12-10 12:37:22
Principal Technical Program Manager,"United States, Washington, Redmond",,1970393556628230,https://apply.careers.microsoft.com/careers/job/1970393556628230,2025-12-10 12:37:22
Software Engineering IC4,"United States, Washington, Redmond",,1970393556628397,https://apply.careers.microsoft.com/careers/job/1970393556628397,2025-12-10 12:37:22
Research Intern - Audio and Acoustics,"United States, Washington, Redmond",,1970393556621499,https://apply.careers.microsoft.com/careers/job/1970393556621499,2025-12-10 12:37:22
Research Intern - ML and Computational Biology for the Immune System,"United States, Washington, Redmond",,1970393556621559,https://apply.careers.microsoft.com/careers/job/1970393556621559,2025-12-10 12:37:22
Research Intern - Computer Vision and Deep Learning,"United States, Washington, Redmond",,1970393556621610,https://apply.careers.microsoft.com/careers/job/1970393556621610,2025-12-10 12:37:22
Research Intern - Data Systems,"United States, Washington, Redmond",,1970393556621612,https://apply.careers.microsoft.com/careers/job/1970393556621612,2025-12-10 12:37:22
Research Intern - AI Hardware,"United States, Washington, Redmond",,1970393556621664,https://apply.careers.microsoft.com/careers/job/1970393556621664,2025-12-10 12:37:34
Research Intern - Computer Vision Algorithms,"United States, Washington, Redmond",,1970393556621721,https://apply.careers.microsoft.com/careers/job/1970393556621721,2025-12-10 12:37:34
Research Intern - AI Agents & Reasoning,"United States, Washington, Redmond",,1970393556621722,https://apply.careers.microsoft.com/careers/job/1970393556621722,2025-12-10 12:37:34
Research Intern - Cloud Reliability & Efficiency,"United States, Washington, Redmond",,1970393556621787,https://apply.careers.microsoft.com/careers/job/1970393556621787,2025-12-10 12:37:34
Research Intern - Brain-Computer Interfaces,"United States, Washington, Redmond",,1970393556621841,https://apply.careers.microsoft.com/careers/job/1970393556621841,2025-12-10 12:37:34
Research Intern - Artificial Intelligence,"United States, Washington, Redmond",,1970393556622017,https://apply.careers.microsoft.com/careers/job/1970393556622017,2025-12-10 12:37:34
Research Intern - Azure Research - Systems,"United States, Washington, Redmond",,1970393556622018,https://apply.careers.microsoft.com/careers/job/1970393556622018,2025-12-10 12:37:34
Applied Scientist II,"United States, Washington, Redmond",,1970393556621351,https://apply.careers.microsoft.com/careers/job/1970393556621351,2025-12-10 12:37:34
Senior Software Engineer,"United States, Washington, Redmond",,1970393556626486,https://apply.careers.microsoft.com/careers/job/1970393556626486,2025-12-10 12:37:34
Senior Software Engineer- Backend,"United States, Washington, Redmond",,1970393556636802,https://apply.careers.microsoft.com/careers/job/1970393556636802,2025-12-10 12:37:35
Principal Software Engineer - Windows + Devices Engineering System Team,"United States, Washington, Redmond",,1970393556638339,https://apply.careers.microsoft.com/careers/job/1970393556638339,2025-12-10 12:37:46
Senior Machine Learning Engineer,"United States, Washington, Redmond",,1970393556640627,https://apply.careers.microsoft.com/careers/job/1970393556640627,2025-12-10 12:37:46
Member of Technical Staff,"United States, Washington, Redmond",,1970393556620774,https://apply.careers.microsoft.com/careers/job/1970393556620774,2025-12-10 12:37:46
Software Engineering IC4,"United States, Washington, Redmond",,1970393556635891,https://apply.careers.microsoft.com/careers/job/1970393556635891,2025-12-10 12:37:46
Principal Software Engineering Manager,"United States, Washington, Redmond",,1970393556638898,https://apply.careers.microsoft.com/careers/job/1970393556638898,2025-12-10 12:37:46
Product Manager - Xbox,"United States, Washington, Redmond",,1970393556638903,https://apply.careers.microsoft.com/careers/job/1970393556638903,2025-12-10 12:37:46
Software Engineering,"United States, Washington, Redmond",,1970393556630390,https://apply.careers.microsoft.com/careers/job/1970393556630390,2025-12-10 12:37:46
Research Intern - Office of Applied Research,"United States, Washington, Redmond",,1970393556636970,https://apply.careers.microsoft.com/careers/job/1970393556636970,2025-12-10 12:37:46
Research Intern - FPGA-Based Compute & Memory Modeling,"United States, Washington, Redmond",,1970393556636985,https://apply.careers.microsoft.com/careers/job/1970393556636985,2025-12-10 12:37:47
Research Intern - Deep Learning Group,"United States, Washington, Redmond",,1970393556637090,https://apply.careers.microsoft.com/careers/job/1970393556637090,2025-12-10 12:37:47
Research Intern - AI/ML Numerics & Efficiency,"United States, Washington, Redmond",,1970393556637096,https://apply.careers.microsoft.com/careers/job/1970393556637096,2025-12-10 12:37:58
Senior Software Engineer,"United States, Washington, Redmond",,1970393556638267,https://apply.careers.microsoft.com/careers/job/1970393556638267,2025-12-10 12:37:58
Research Intern - Environmental Policy/Public Policy,"United States, Washington, Redmond",,1970393556639557,https://apply.careers.microsoft.com/careers/job/1970393556639557,2025-12-10 12:37:58
